customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineBackup,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,numAdminTickets,numTechTickets,Churn,ln_TotalCharges,gender_encoded,Partner_encoded,PhoneService_encoded,StreamingMovies_encoded,PaperlessBilling_encoded,Churn_encoded,OnlineSecurity_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,calls_count,InternetService_DSL,InternetService_Fiber optic,InternetService_No,DeviceProtection_No,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No,TechSupport_No internet service,TechSupport_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
9371-BITHB,Female,0,Yes,Yes,52,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.85,1070.5,0,0,No,6.976814814913632,0,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
2265-CYWIV,Female,1,Yes,No,4,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,99.6,347.65,0,1,Yes,5.85406855366702,0,1,1,2,1,1,0,0,1,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
9093-FPDLG,Female,0,No,No,11,Yes,No,Yes,No,Yes,Month-to-month,Yes,94.2,999.9,0,0,No,6.908654874224973,0,0,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0
0541-FITGH,Female,0,Yes,No,2,Yes,No,No,No,Yes,Month-to-month,Yes,62.15,113.1,0,0,No,4.73707525686803,0,1,1,2,1,0,0,0,1,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1
6985-HAYWX,Female,0,Yes,No,26,Yes,Yes,Yes,No,No,Month-to-month,No,79.3,2015.8,0,0,No,7.60926737587371,0,1,1,0,0,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0
7508-KBIMB,Male,0,Yes,Yes,24,Yes,No,No,No,No,One year,Yes,56.25,1454.25,0,0,No,7.282932986151845,1,1,1,0,1,0,0,0,1,1.0,1,0,0,0,0,1,1,0,0,0,1,0,0
2277-DJJDL,Male,1,Yes,No,60,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,99.0,6017.9,4,0,No,8.702659797354265,1,1,1,2,1,0,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0
1897-OKVMW,Female,0,Yes,Yes,64,Yes,Yes,Yes,Yes,Yes,Two year,Yes,90.6,5817.45,0,0,No,8.668789182231155,0,1,1,2,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,0,0,1
5485-ITNPC,Male,0,Yes,No,66,Yes,No,Yes,Yes,Yes,Two year,Yes,85.9,5595.3,0,0,No,8.629860944069652,1,1,1,2,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0
0233-FTHAV,Female,0,No,No,60,Yes,Yes,No,No,No,One year,Yes,79.2,4765.0,0,0,No,8.469262657658687,0,0,1,0,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0
4644-PIZRT,Male,0,Yes,Yes,17,Yes,Yes,No,Yes,No,One year,Yes,70.35,1201.65,0,0,No,7.092282734325254,1,1,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0
8922-NPKBJ,Male,0,Yes,Yes,42,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.35,867.3,0,0,No,6.7665372770665995,1,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
2740-TVLFN,Male,0,No,No,1,Yes,Yes,No,No,No,Month-to-month,Yes,50.15,50.15,4,0,No,3.9347624923976356,1,0,1,0,1,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,1,0
9512-PHSMG,Female,0,Yes,No,10,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,20.55,252.75,2,0,No,5.536349530355997,0,1,1,1,1,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
6963-EZQEE,Male,1,Yes,No,70,Yes,Yes,Yes,Yes,Yes,Two year,Yes,88.55,6306.5,0,0,No,8.749494680515213,1,1,1,2,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
2452-KDRRH,Male,1,No,No,67,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,101.4,6841.05,0,0,No,8.830842673315583,1,0,1,2,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0
2004-OCQXK,Female,0,No,No,1,Yes,No,No,No,Yes,Month-to-month,Yes,81.95,81.95,0,0,Yes,4.418238016636454,0,0,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
5027-QPKTE,Male,0,Yes,No,7,Yes,No,No,No,No,Month-to-month,Yes,69.35,451.1,0,0,Yes,6.11390339430056,1,1,1,0,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
4146-SVFUD,Male,0,No,No,1,Yes,No,No,No,No,Month-to-month,No,44.6,44.6,0,0,No,3.8199077165203406,1,0,1,0,0,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,0,0,1
1564-HJUVY,Male,0,No,No,4,Yes,No,Yes,Yes,No,Month-to-month,Yes,63.75,226.2,1,0,No,5.4258306868469965,1,0,1,0,1,0,1,0,0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0
3617-XLSGQ,Female,0,Yes,Yes,66,Yes,Yes,Yes,Yes,Yes,Two year,No,109.25,7082.5,0,0,No,8.865523414819405,0,1,1,2,0,0,0,0,1,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0
7517-LDMPS,Female,0,No,No,12,Yes,No,Yes,No,Yes,Month-to-month,Yes,84.6,1017.35,0,0,No,6.925938949415766,0,0,1,2,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
7244-KXYZN,Female,0,No,No,24,Yes,No,No internet service,No internet service,No internet service,One year,No,20.45,527.35,0,0,No,6.26975894288704,0,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0
5226-NOZFC,Male,0,No,No,26,Yes,No,Yes,Yes,No,Month-to-month,Yes,85.75,2146.5,0,0,No,7.67205965385841,1,0,1,0,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
2672-HUYVI,Female,0,No,No,6,Yes,No,No,Yes,Yes,Month-to-month,Yes,91.1,455.3,0,0,Yes,6.123150487933357,0,0,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
1400-WIVLL,Male,0,Yes,No,57,Yes,Yes,No,Yes,Yes,Two year,No,107.95,5969.85,0,0,No,8.694644574811246,1,1,1,2,0,0,1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0
7508-MYBOG,Male,0,Yes,No,14,Yes,Yes,No,Yes,No,Month-to-month,Yes,86.1,1235.55,0,0,Yes,7.1200805228604676,1,1,1,0,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
8148-NLEGT,Female,0,Yes,Yes,42,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,22.95,1014.25,2,0,No,6.9228901665664075,0,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,1,0
0148-DCDOS,Male,0,No,No,25,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,94.7,2362.1,0,2,Yes,7.767729595377388,1,0,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,1,0,0,0
8347-GDTMP,Female,0,Yes,No,64,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.45,1225.65,0,0,No,7.112042155446042,0,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,1,0,0
9992-RRAMN,Male,0,Yes,No,22,Yes,Yes,No,No,Yes,Month-to-month,Yes,85.1,1873.7,0,0,Yes,7.536203925603146,1,1,1,2,1,1,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
0310-MVLET,Female,0,Yes,Yes,61,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,99.15,6010.05,0,8,Yes,8.70135472108808,0,1,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
0428-IKYCP,Male,0,Yes,No,22,Yes,No,No,Yes,No,Month-to-month,Yes,87.0,1850.65,0,0,No,7.523832412465023,1,1,1,0,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0
4550-VBOFE,Male,1,Yes,No,70,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,102.95,7101.5,0,7,Yes,8.868202113728342,1,1,1,2,1,1,1,0,0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0
2187-PKZAY,Male,0,No,No,12,Yes,No,No,No,Yes,Month-to-month,Yes,79.95,1043.4,4,0,No,6.951197836824974,1,0,1,2,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0
4003-OCTMP,Female,0,Yes,No,31,Yes,No,No,No,Yes,One year,Yes,64.0,1910.75,0,0,No,7.555774331924335,0,1,1,2,1,0,0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,0,1,0
6652-YFFJO,Female,0,No,No,11,Yes,No,No,Yes,Yes,Month-to-month,Yes,64.9,716.1,0,0,No,6.575215300888529,0,0,1,2,1,0,1,0,0,1.0,1,0,0,1,0,0,1,0,0,0,0,1,0
7225-IILWY,Male,0,Yes,Yes,68,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,25.75,1686.15,1,0,No,7.430795993827386,1,1,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,0,1
5248-RPYWW,Female,1,Yes,Yes,72,Yes,Yes,Yes,Yes,Yes,Two year,Yes,90.15,6716.45,0,0,No,8.81246389721669,0,1,1,2,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0
7923-IYJWY,Male,1,No,No,67,Yes,Yes,Yes,Yes,Yes,Two year,Yes,116.1,7839.85,0,0,No,8.967102525834955,1,0,1,2,1,0,0,0,1,1.0,0,1,0,0,0,1,0,0,1,0,1,0,0
3170-GWYKC,Female,0,No,No,60,Yes,No,No,Yes,Yes,Month-to-month,Yes,104.95,6236.75,5,0,No,8.738374819416906,0,0,1,2,1,0,0,0,1,0.0,0,1,0,0,0,1,0,0,1,1,0,0,0
5696-QURRL,Male,0,No,No,1,Yes,No,No,No,No,Month-to-month,Yes,45.05,45.05,5,0,Yes,3.829727762701316,1,0,1,0,1,1,1,0,0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,1
7409-KIUTL,Female,1,No,Yes,1,Yes,No,No,No,No,Month-to-month,Yes,71.0,71.0,3,0,Yes,4.276666119016055,0,0,1,0,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
9830-ECLEN,Male,0,Yes,Yes,58,No,No phone service,Yes,Yes,No,One year,No,50.0,2919.85,2,4,No,7.97962994879255,1,1,0,0,0,0,0,0,1,1.0,1,0,0,0,0,1,1,0,0,0,0,0,1
1732-VHUBQ,Female,1,Yes,Yes,47,Yes,No,No,No,No,Month-to-month,No,70.55,3309.25,0,0,Yes,8.104778994219867,0,1,1,0,0,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,1,0,0,0
0495-RVCBF,Female,0,No,No,1,Yes,No,No,No,Yes,Month-to-month,Yes,79.7,79.7,0,0,Yes,4.390738575275903,0,0,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
2668-TZSPS,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,20.45,20.45,0,0,No,3.065724645374026,1,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
7854-EDSSA,Male,0,No,No,22,Yes,Yes,Yes,No,No,Month-to-month,No,59.0,1254.7,0,2,Yes,7.135448464994918,1,0,1,0,0,1,0,0,1,2.0,1,0,0,1,0,0,1,0,0,0,0,1,0
8869-TORSS,Female,0,No,No,48,Yes,No,No,No,No,One year,Yes,60.35,2896.4,0,4,Yes,7.971569062107552,0,0,1,0,1,1,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
7446-SFAOA,Female,0,Yes,No,37,Yes,No,No internet service,No internet service,No internet service,One year,Yes,19.85,717.5,0,0,No,6.5771657055190795,0,1,1,1,1,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,1,0,0,0
9435-JMLSX,Male,0,Yes,No,71,Yes,No,Yes,Yes,Yes,Two year,Yes,86.1,6045.9,0,0,No,8.707301023010626,1,1,1,2,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0
9522-ZSINC,Male,0,No,No,13,Yes,No,No internet service,No internet service,No internet service,One year,Yes,19.95,253.8,0,0,No,5.540478923698008,1,0,1,1,1,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,0,0,1,0
8234-GSZYK,Male,0,No,No,43,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,26.45,1110.05,0,0,No,7.013060793127408,1,0,1,1,0,0,0,1,0,1.0,0,0,1,0,1,0,0,1,0,1,0,0,0
6505-OZNPG,Female,0,No,No,6,No,No phone service,Yes,Yes,Yes,Two year,Yes,63.4,348.8,0,0,No,5.857361562584502,0,0,0,2,1,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,0,0,1
6164-HAQTX,Male,0,No,No,71,No,No phone service,Yes,Yes,No,Two year,No,53.95,3888.65,0,0,No,8.266074458271504,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,1,0,0,0
0679-IDSTG,Female,1,Yes,Yes,1,Yes,No,No,No,No,Month-to-month,Yes,69.25,69.25,0,0,Yes,4.2520603082138555,0,1,1,0,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
7765-LWVVH,Female,0,Yes,Yes,72,Yes,Yes,Yes,Yes,No,Two year,Yes,95.1,6843.15,0,0,No,8.831149551779507,0,1,1,0,1,0,0,0,1,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
1658-TJVOA,Female,1,No,No,6,Yes,No,No,No,No,Month-to-month,Yes,74.1,450.9,0,0,No,6.1134609164172335,0,0,1,0,1,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
0953-LGOVU,Male,0,Yes,Yes,12,No,No phone service,Yes,No,No,Month-to-month,No,35.5,432.25,3,0,No,6.071314928595715,1,1,0,0,0,0,1,0,0,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1
2115-BFTIW,Male,0,No,No,25,Yes,No,No,No,No,Month-to-month,No,70.95,1767.35,0,0,Yes,7.477802187406246,1,0,1,0,0,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1
4692-NNQRU,Female,0,Yes,No,21,Yes,No,No,No,No,One year,No,79.2,1742.45,0,1,No,7.463621187757827,0,1,1,0,0,0,1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0
7742-MYPGI,Female,0,Yes,Yes,6,Yes,No,No,No,No,Month-to-month,Yes,48.8,297.35,0,0,No,5.698267293968091,0,1,1,0,1,0,1,0,0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,1
0611-DFXKO,Male,0,Yes,No,20,Yes,No,No,Yes,Yes,Month-to-month,Yes,89.0,1820.45,0,2,Yes,7.507388166167938,1,1,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1
7780-OTDSO,Male,0,Yes,No,18,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,99.4,1742.95,0,2,Yes,7.46390793433317,1,1,1,2,1,1,0,0,1,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
9619-GSATL,Female,0,No,No,43,Yes,No,Yes,No,No,One year,No,55.45,2444.25,0,0,No,7.8019026461706025,0,0,1,0,0,0,1,0,0,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0
9747-DDZOS,Female,0,No,No,1,Yes,No,No,No,No,Month-to-month,No,73.5,73.5,0,0,Yes,4.310799125385514,0,0,1,0,0,1,1,0,0,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0
0674-DGMAQ,Male,1,Yes,No,32,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,93.5,2970.8,0,0,No,7.996923108822247,1,1,1,2,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
6203-HBZPA,Male,0,No,No,52,No,No phone service,Yes,Yes,Yes,Two year,No,63.9,3334.95,0,0,No,8.112512775356723,1,0,0,2,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0484-FFVBJ,Male,0,No,No,32,Yes,No,No,Yes,Yes,One year,Yes,64.85,2010.95,0,0,No,7.606859680016209,1,0,1,2,1,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,1,0,0,0
0301-FIDRB,Female,0,Yes,Yes,72,No,No phone service,Yes,Yes,Yes,Two year,Yes,63.8,4684.3,0,0,No,8.452185226773972,0,1,0,2,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,1,0,0,0
4139-JPIAM,Male,0,No,No,51,No,No phone service,No,No,Yes,Month-to-month,Yes,44.45,2181.55,0,0,No,7.688249196958784,1,0,0,2,1,0,0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0
2181-TIDSV,Male,0,Yes,Yes,68,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,19.95,1303.25,0,0,No,7.173383441902502,1,1,1,1,1,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,1,0,0,0
2761-XECQW,Male,1,Yes,No,8,No,No phone service,Yes,No,Yes,Month-to-month,Yes,43.35,371.4,0,0,No,5.919968545402912,1,1,0,2,1,0,1,0,0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,1
1936-CZAKF,Male,0,Yes,No,49,No,No phone service,Yes,Yes,Yes,Two year,No,49.65,2409.9,0,0,No,7.7877554007552545,1,1,0,2,0,0,1,0,0,0.0,1,0,0,1,0,0,1,0,0,0,1,0,0
9453-PATOS,Female,0,Yes,No,72,Yes,No,Yes,Yes,Yes,Two year,No,85.1,6155.4,1,0,No,8.7252474701058,0,1,1,2,0,0,0,0,1,1.0,1,0,0,0,0,1,0,0,1,0,0,0,1
0564-JJHGS,Male,0,No,No,9,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,95.5,829.1,4,0,Yes,6.72154617546099,1,0,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
3348-CFRNX,Female,0,Yes,No,28,Yes,No,No,Yes,Yes,Month-to-month,Yes,92.35,2602.9,0,2,Yes,7.8647656001333095,0,1,1,2,1,1,0,0,1,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1
4402-FTBXC,Male,0,No,No,54,Yes,No,No,Yes,No,Month-to-month,No,89.8,4667.0,0,0,No,8.448485993406447,1,0,1,0,0,0,0,0,1,0.0,0,1,0,0,0,1,1,0,0,0,0,0,1
1428-GTBJJ,Male,0,No,No,11,Yes,No,Yes,No,No,Month-to-month,Yes,74.55,824.75,0,0,Yes,6.716292064270899,1,0,1,0,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
2931-XIQBR,Female,0,Yes,Yes,50,Yes,No,No,Yes,Yes,One year,No,103.05,5153.5,0,0,No,8.54762539853644,0,1,1,2,0,0,1,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,1
0106-UGRDO,Female,0,Yes,No,69,Yes,Yes,Yes,Yes,Yes,Two year,Yes,116.0,8182.85,0,0,No,9.009917979017747,0,1,1,2,1,0,0,0,1,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0
5542-TBBWB,Male,0,No,No,1,Yes,No,No,No,No,Month-to-month,Yes,69.9,69.9,0,0,No,4.2612704335380815,1,0,1,0,1,0,1,0,0,1.0,0,1,0,1,0,0,1,0,0,0,0,1,0
1930-QPBVZ,Male,0,Yes,Yes,68,Yes,No,Yes,No,Yes,Two year,No,95.1,6683.4,0,0,No,8.807531732329227,1,1,1,2,0,0,0,0,1,0.0,0,1,0,1,0,0,0,0,1,1,0,0,0
2606-PKWJB,Male,0,No,Yes,40,No,No phone service,Yes,No,No,One year,No,40.25,1564.05,0,0,No,7.355673051345688,1,0,0,0,0,0,0,0,1,0.0,1,0,0,1,0,0,0,0,1,0,0,0,1
5322-ZSMZY,Male,0,Yes,Yes,31,Yes,Yes,No internet service,No internet service,No internet service,Two year,No,25.75,755.6,0,0,No,6.628834712198929,1,1,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,0,1
8059-UDZFY,Female,1,No,Yes,33,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,105.35,3465.05,0,0,No,8.150770896022625,0,0,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,1,0,0,1,0,0,0
7740-BTPUX,Male,1,Yes,No,55,Yes,Yes,Yes,Yes,Yes,Two year,Yes,113.6,6292.7,0,0,No,8.74730441204604,1,1,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,1,0
5220-AGAAX,Male,0,Yes,Yes,68,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,24.0,1664.3,0,0,No,7.417760566364225,1,1,1,1,1,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,1,0,0,0
3352-ALMCK,Male,0,No,No,40,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,102.65,4108.15,0,0,No,8.320971473449527,1,0,1,2,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,0,1
5312-IRCFR,Female,0,Yes,Yes,64,Yes,Yes,Yes,No,Yes,One year,Yes,92.85,5980.75,3,4,No,8.696468446273787,0,1,1,2,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,0,1,0
5294-IMHHT,Male,0,Yes,No,53,Yes,Yes,Yes,No,Yes,One year,No,97.75,5043.2,0,0,No,8.525994347369306,1,1,1,2,0,0,1,0,0,0.0,0,1,0,1,0,0,0,0,1,1,0,0,0
8802-UNOJF,Male,1,No,No,12,Yes,No,Yes,No,No,Month-to-month,Yes,83.8,1029.75,0,2,Yes,6.938041971587009,1,0,1,0,1,1,1,0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,1
6313-GIDIT,Male,1,No,No,53,No,No phone service,Yes,Yes,Yes,Month-to-month,Yes,54.45,2854.55,3,3,Yes,7.957019748019907,1,0,0,2,1,1,1,0,0,2.0,1,0,0,0,0,1,1,0,0,0,0,1,0
6176-YJWAS,Male,0,Yes,No,72,Yes,Yes,Yes,Yes,No,Two year,Yes,97.95,7114.25,0,0,No,8.869995646941096,1,1,1,0,1,0,0,0,1,1.0,0,1,0,0,0,1,1,0,0,0,1,0,0
5310-NOOVA,Male,0,No,No,46,Yes,No,No internet service,No internet service,No internet service,Two year,No,19.95,907.05,0,0,No,6.811299443164508,1,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,0,1,0
5311-IHLEI,Male,0,No,No,12,No,No phone service,Yes,Yes,No,Month-to-month,Yes,50.95,605.75,0,0,No,6.4081168446067105,1,0,0,0,1,0,0,0,1,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0
3987-KQDDU,Male,0,No,No,9,Yes,No,No,No,No,Month-to-month,No,75.6,661.55,3,0,No,6.496096026710645,1,0,1,0,0,0,0,0,1,0.0,0,1,0,1,0,0,1,0,0,0,0,1,0
3404-JNXAX,Female,0,Yes,Yes,51,Yes,Yes,No,No,No,Month-to-month,Yes,80.75,4116.9,2,0,No,8.323098603660052,0,1,1,0,1,0,1,0,0,0.0,0,1,0,1,0,0,0,0,1,0,0,1,0
5131-PONJI,Male,0,Yes,Yes,49,Yes,No,Yes,Yes,No,Month-to-month,Yes,90.4,4494.65,0,0,No,8.410865541568205,1,1,1,0,1,0,1,0,0,0.0,0,1,0,0,0,1,1,0,0,0,1,0,0
2845-AFFTX,Male,1,Yes,No,41,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,99.8,4259.3,0,3,Yes,8.357094859319076,1,1,1,2,1,1,1,0,0,2.0,0,1,0,0,0,1,1,0,0,0,0,1,0
3489-VSFRD,Female,0,No,No,56,Yes,No,No,No,No,One year,Yes,60.25,3282.75,2,0,No,8.096741340999749,0,0,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
5815-HGGHV,Male,0,Yes,No,20,Yes,No,No,No,Yes,One year,Yes,64.15,1274.45,0,0,No,7.151054336499911,1,1,1,2,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,1,0,0,0,1
5260-UMPWX,Female,0,Yes,Yes,26,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,20.25,493.95,0,0,No,6.204456747365817,0,1,1,1,1,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
2249-YPRNG,Female,0,Yes,Yes,20,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,105.85,2239.65,0,2,Yes,7.7145212813268556,0,1,1,2,1,1,1,0,0,2.0,0,1,0,0,0,1,1,0,0,1,0,0,0
7410-YTJIK,Female,0,No,No,7,Yes,Yes,No,No,No,Month-to-month,No,75.45,480.75,0,0,Yes,6.177425307294476,0,0,1,0,0,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,0,1
4626-GYCZP,Male,0,No,No,7,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,93.85,635.6,2,0,Yes,6.456141514847992,1,0,1,2,1,1,1,0,0,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
5649-RXQTV,Male,0,No,No,51,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,99.0,5038.15,0,0,No,8.524992696048619,1,0,1,2,1,0,1,0,0,1.0,0,1,0,0,0,1,1,0,0,0,0,1,0
2674-MIAHT,Female,0,No,No,4,Yes,Yes,Yes,No,No,Month-to-month,Yes,80.3,324.2,0,0,No,5.784440377673656,0,0,1,0,1,0,1,0,0,0.0,0,1,0,1,0,0,1,0,0,0,0,0,1
2576-HXMPA,Female,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,No,19.55,19.55,0,0,No,3.022860940942244,0,0,1,1,0,0,0,1,0,0.0,0,0,1,0,1,0,0,1,0,0,1,0,0
7587-AOVVU,Male,0,Yes,Yes,27,Yes,Yes,Yes,Yes,No,Month-to-month,No,100.75,2793.55,0,2,No,7.935426370838112,1,1,1,0,0,0,0,0,1,1.0,0,1,0,1,0,0,0,0,1,0,0,1,0
5590-BYNII,Male,0,No,No,22,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,100.75,2095.0,0,1,Yes,7.647786045440933,1,0,1,2,1,1,0,0,1,2.0,0,1,0,1,0,0,1,0,0,0,0,1,0
6898-MDLZW,Male,0,No,No,12,Yes,No,Yes,No,No,Month-to-month,Yes,53.75,648.65,0,0,No,6.4764337563287455,1,0,1,0,1,0,1,0,0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,1
3237-AJGEH,Female,0,Yes,Yes,3,No,No phone service,No,No,No,Month-to-month,Yes,31.0,95.05,0,0,Yes,4.564868889214566,0,1,0,0,1,1,1,0,0,2.0,1,0,0,1,0,0,0,0,1,0,0,0,1
9357-UJRUN,Male,0,Yes,No,24,Yes,Yes,No,No,No,One year,Yes,58.35,1346.9,0,0,No,7.206303104744224,1,1,1,0,1,0,0,0,1,1.0,1,0,0,1,0,0,0,0,1,0,0,1,0
